9606.ENSP00000297904	9606.ENSP00000401303	FIGF	SHC1	9606	0.915	0	0	0	0.062	0	0.9	0.174
9606.ENSP00000330959	9606.ENSP00000386380	IL1R2	IL1R1	9606	0.935	0	0	0	0.115	0	0.9	0.944
9606.ENSP00000330959	9606.ENSP00000386380	IL1R2	IL1R1	9606	0.935	0	0	0	0.115	0	0.9	0.944
9606.ENSP00000344115	9606.ENSP00000451040	CDH5	PGF	9606	0.468	0	0	0	0	0	0	0.468
9606.ENSP00000344115	9606.ENSP00000451040	CDH5	PGF	9606	0.468	0	0	0	0	0	0	0.468
9606.ENSP00000344115	9606.ENSP00000452786	CDH5	ITGB3	9606	0.49	0	0	0	0.062	0.062	0	0.467
9606.ENSP00000344115	9606.ENSP00000452786	CDH5	ITGB3	9606	0.49	0	0	0	0.062	0.062	0	0.467
9606.ENSP00000344115	9606.ENSP00000480043	CDH5	VEGFC	9606	0.575	0	0	0	0.062	0	0	0.565
9606.ENSP00000344115	9606.ENSP00000480043	CDH5	VEGFC	9606	0.575	0	0	0	0.062	0	0	0.565
9606.ENSP00000344115	9606.ENSP00000401303	CDH5	SHC1	9606	0.796	0	0	0	0	0.27	0	0.732
9606.ENSP00000344115	9606.ENSP00000401303	CDH5	SHC1	9606	0.796	0	0	0	0	0.27	0	0.732
9606.ENSP00000344115	9606.ENSP00000478570	CDH5	VEGFA	9606	0.993	0	0	0	0.062	0	0.9	0.936
9606.ENSP00000344115	9606.ENSP00000478570	CDH5	VEGFA	9606	0.993	0	0	0	0.062	0	0.9	0.936
9606.ENSP00000344115	9606.ENSP00000457421	CDH5	PECAM1	9606	0.998	0	0	0	0.144	0	0.8	0.99
9606.ENSP00000344115	9606.ENSP00000457421	CDH5	PECAM1	9606	0.998	0	0	0	0.144	0	0.8	0.99
9606.ENSP00000344115	9606.ENSP00000344456	CDH5	CTNNB1	9606	0.999	0	0	0	0	0.899	0.9	0.989
9606.ENSP00000344115	9606.ENSP00000344456	CDH5	CTNNB1	9606	0.999	0	0	0	0	0.899	0.9	0.989
9606.ENSP00000344456	9606.ENSP00000480043	CTNNB1	VEGFC	9606	0.424	0	0	0	0	0	0	0.425
9606.ENSP00000344456	9606.ENSP00000480043	CTNNB1	VEGFC	9606	0.424	0	0	0	0	0	0	0.425
9606.ENSP00000344456	9606.ENSP00000401303	CTNNB1	SHC1	9606	0.449	0	0	0	0.062	0	0	0.436
9606.ENSP00000344456	9606.ENSP00000401303	CTNNB1	SHC1	9606	0.449	0	0	0	0.062	0	0	0.436
9606.ENSP00000344456	9606.ENSP00000410083	CTNNB1	VEZT	9606	0.497	0	0	0	0	0.27	0	0.338
9606.ENSP00000344456	9606.ENSP00000410083	CTNNB1	VEZT	9606	0.497	0	0	0	0	0.27	0	0.338
9606.ENSP00000344456	9606.ENSP00000452786	CTNNB1	ITGB3	9606	0.54	0	0	0	0.108	0.056	0	0.497
9606.ENSP00000344456	9606.ENSP00000452786	CTNNB1	ITGB3	9606	0.54	0	0	0	0.108	0.056	0	0.497
9606.ENSP00000344456	9606.ENSP00000478570	CTNNB1	VEGFA	9606	0.975	0	0	0	0	0	0.9	0.76
9606.ENSP00000344456	9606.ENSP00000478570	CTNNB1	VEGFA	9606	0.975	0	0	0	0	0	0.9	0.76
9606.ENSP00000344456	9606.ENSP00000457421	CTNNB1	PECAM1	9606	0.998	0	0	0	0	0.643	0.8	0.977
9606.ENSP00000344456	9606.ENSP00000457421	CTNNB1	PECAM1	9606	0.998	0	0	0	0	0.643	0.8	0.977
